datetime,category,TF-diffMid_Trend/BBTFImpact-HTF_Drive_LTF_Sideway/ATRSL1buf-Trend/ORDERINFO-BUY_PROFIT/NEW_ORDER_OPEN-TradeAct/NEW_ORDER_CLOSE-TradeAct,TF-BBUpDn/BBTFImpact-LTF_Drive_HTF_Fly/ATRSL1buf-LV/ORDERINFO-BUY_LOTS/NEW_ORDER_OPEN-OPEN_TICKET/NEW_ORDER_CLOSE-OPEN_TICKET,TF-trend/BBTFImpact-midline_Cluster/ATRSL1buf-Upper/ORDERINFO-BUY_TICKET_NUM/NEW_ORDER_OPEN-OPEN_TYPE/NEW_ORDER_CLOSE-OPEN_Type,TF-diffMid/BBTFImpact-line_seq_touch/ATRSL1buf-Lower/ORDERINFO-BUYS/NEW_ORDER_OPEN-OPEN_LOTS/NEW_ORDER_CLOSE-OPEN_LOTS,TF-diffBBW/BBTFImpact-line_seq_cross/ATRSL1buf-SLMid/ORDERINFO-SELL_PROFIT/NEW_ORDER_OPEN-DEAL_PRICE/NEW_ORDER_CLOSE-OPEN_PRICE,TF-WLV/BBTFImpact-untouch_val/ATRSL1buf-Val/ORDERINFO-SELL_LOTS/NEW_ORDER_OPEN-FREEMARGIN/NEW_ORDER_CLOSE-OPEN_TIME,TF-MidLV/ORDERINFO-SELL_TICKET_NUM/NEW_ORDER_OPEN-MARGINREQUIRED/NEW_ORDER_CLOSE-CLOSED_TICKET,TF-UppLV/ORDERINFO-SELLS/NEW_ORDER_CLOSE-CLOSED_TYPE,TF-LowLV/ORDERINFO-TOTALORDERS/NEW_ORDER_CLOSE-CLOSED_LOT,TF-close/NEW_ORDER_CLOSE-CLOSED_PRICE,TF-high/NEW_ORDER_CLOSE-PROFIT,TF-low/NEW_ORDER_CLOSE-SWAP,NEW_ORDER_CLOSE-COMMISION,NEW_ORDER_CLOSE-FEE,NEW_ORDER_CLOSE-TOTAL_PROFIT,NEW_ORDER_CLOSE-TOTAL_SWAP,NEW_ORDER_CLOSE-LAST_PROFIT
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.17, 3.91, 11.56]",{M5=8-7|M15=0-6|M30=6-6|H1=8-7|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=30-20|M15=0-20|M30=20-10|H1=30-20|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5071.92,5071.92,5044.39,5070.88,13.25,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:25,M5,3.0,0.0,2.0,0.01,0.06,0.55,5066.51,5080.37,5052.65,5075.66,5075.66,5075.66,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.11, 3.91, 11.56]",{M5=0-8|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5071.92,5101.36,5071.92,5076.25,12.56,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:30,M5,3.0,2.0,2.0,-0.37,-3.09,0.5,5065.97,5078.68,5053.27,5069.39,5069.39,5069.39,,,,,
~,M15,2.0,4.0,2.0,-0.82,-0.54,0.76,5076.27,5095.44,5057.09,5069.39,5069.39,5069.39,,,,,
~,M30,3.0,1.0,1.0,-0.17,1.43,0.72,5080.73,5099.02,5062.44,,,,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.29, 4.47, 11.2]",{M5=0-8|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5045.12,5070.05,12.46,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:35,M5,4.0,2.0,2.0,-0.07,-0.99,0.51,5066.17,5079.09,5053.25,5077.89,5077.89,5077.89,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.1, 4.47, 11.2]",{M5=0-8|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=30-20|M30=0-20|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5052.46,5078.0,12.77,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:40,M5,4.0,1.0,2.0,0.54,6.5600000000000005,0.61,5066.92,5082.4,5051.45,5083.39,5083.39,5083.39,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[9.34, 4.47, 11.2]",{M5=0-8|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=40-30|M15=0-30|M30=30-20|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5058.94,5083.91,12.49,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:45,M5,1.0,1.0,7.0,0.8,4.53,0.64,5067.61,5083.77,5051.44,5080.85,5080.85,5080.85,,,,,
~,M15,4.0,2.0,2.0,-0.19,-0.95,0.74,5076.51,5095.19,5057.83,5080.85,5080.85,5080.85,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|D1=1},{M15=1|H1=1|D1=1|W1=1},"[8.9, 4.22, 11.45]",{M5=9-8|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=30-40|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=28-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5058.94,5081.16,11.86,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:50,M5,1.0,1.0,1.0,1.13,6.31,0.72,5068.87,5087.13,5050.62,5085.81,5085.81,5085.81,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|D1=1},{M15=1|H1=1|D1=1|W1=1},"[7.64, 4.22, 11.45]",{M5=9-8|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-28|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5063.39,5085.88,11.25,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 17:55,M5,1.0,0.0,1.0,1.47,0.15,0.72,5070.33,5088.6,5052.06,5084.49,5084.49,5084.49,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|D1=1},{M15=1|H1=1|D1=1|W1=1},"[6.18, 4.22, 11.45]",{M5=0-9|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5064.09,5084.7,10.31,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:00,M5,1.0,3.0,1.0,1.6400000000000001,4.62,0.78,5072.1,5091.95,5052.25,5091.12,5091.12,5091.12,,,,,
~,M15,4.0,1.0,2.0,0.21,2.1,0.77,5076.97,5096.54,5057.41,5091.12,5091.12,5091.12,,,,,
~,M30,4.0,0.0,1.0,0.46,2.1,0.71,5081.73,5099.79,5063.67,,,,,,,,
~,H1,3.0,0.0,2.0,2.61,-1.99,1.5699999999999998,5068.39,5108.29,5028.49,,,,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[4.87, 4.76, 8.59]",{M5=9-9|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5070.72,5091.23,10.25,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:05,M5,1.0,3.0,1.0,1.16,1.46,0.78,5073.12,5092.87,5053.38,5085.79,5085.79,5085.79,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[3.85, 4.76, 8.59]",{M5=0-9|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5070.72,5086.0,9.79,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:10,M5,1.0,3.0,1.0,1.25,4.17,0.83,5074.5,5095.65,5053.35,5090.79,5090.79,5090.79,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[2.4699999999999998, 4.76, 8.59]",{M5=0-9|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5094.97,5094.97,5072.9,5090.61,8.86,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:15,M5,1.0,1.0,1.0,1.25,6.47,0.92,5075.94,5099.41,5052.48,5095.33,5095.33,5095.33,,,,,
~,M15,5.0,1.0,2.0,0.37,4.11,0.81,5077.34,5097.96,5056.72,5095.33,5095.33,5095.33,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[1.4, 4.39, 8.95]",{M5=0-9|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5077.88,5113.06,5077.88,5095.47,8.8,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:20,M5,1.0,1.0,1.0,1.28,8.69,1.03,5077.33,5103.37,5051.29,5100.11,5100.11,5100.11,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[0.01, 4.39, 8.95]",{M5=9-9|M15=0-6|M30=0-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=40-30|M30=40-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5113.06,5084.66,5100.61,7.98,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:25,M5,1.0,0.0,1.0,1.16,3.24,1.05,5078.41,5104.97,5051.84,5094.05,5094.05,5094.05,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[1.07, 4.39, 8.95]",{M5=0-9|M15=9-6|M30=9-6|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=30-40|M30=30-40|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5109.4,5084.66,5094.75,7.33,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:30,M5,1.0,3.0,1.0,1.8399999999999999,1.02,1.07,5080.38,5107.56,5053.21,5098.81,5098.81,5098.81,,,,,
~,M15,5.0,1.0,7.0,0.66,6.79,0.9,5078.16,5101.12,5055.21,5098.81,5098.81,5098.81,,,,,
~,M30,1.0,1.0,1.0,0.63,5.45,0.78,5082.47,5102.18,5062.77,,,,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[2.22, 4.31, 9.78]",{M5=0-9|M15=9-6|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5109.4,5084.66,5098.84,7.2,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:35,M5,1.0,3.0,1.0,1.77,-6.64,0.99,5081.98,5107.03,5056.93,5092.67,5092.67,5092.67,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[3.81, 4.31, 9.78]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5106.92,5084.66,5092.66,7.13,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:40,M5,1.0,0.0,1.0,1.69,-8.65,0.9,5083.63,5106.44,5060.82,5092.05,5092.05,5092.05,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|D1=1|W1=1},"[5.47, 4.31, 9.78]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5104.85,5084.66,5091.46,6.7,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:45,M5,1.0,2.0,1.0,1.18,-6.24,0.84,5084.81,5106.05,5063.58,5088.59,5088.59,5088.59,,,,,
~,M15,1.0,0.0,7.0,0.6,1.85,0.88,5078.46,5100.9,5056.01,5088.59,5088.59,5088.59,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[6.36, 4.02, 10.07]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5102.14,5084.66,5088.4,6.87,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:50,M5,1.0,2.0,1.0,1.42,-12.13,0.71,5086.24,5104.4,5068.08,5088.96,5088.96,5088.96,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[7.78, 4.02, 10.07]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5102.14,5084.66,5088.58,6.85,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 18:55,M5,1.0,2.0,1.0,1.22,-10.78,0.61,5087.49,5102.94,5072.04,5089.58,5089.58,5089.58,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[9.04, 4.02, 10.07]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5102.14,5084.66,5089.43,6.6899999999999995,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:00,M5,1.0,2.0,1.0,0.78,-6.59,0.54,5088.12,5101.87,5074.37,5087.63,5087.63,5087.63,,,,,
~,M15,5.0,3.0,7.0,0.44,1.44,0.9,5078.85,5101.59,5056.11,5087.63,5087.63,5087.63,,,,,
~,M30,3.0,0.0,1.0,-0.02,-0.09,0.73,5082.08,5100.75,5063.4,,,,,,,,
~,H1,3.0,3.0,2.0,2.18,-3.08,1.55,5070.66,5110.03,5031.29,,,,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[9.27, 3.23, 8.19]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=20-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5084.66,5101.38,5084.66,5087.62,6.88,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:05,M5,1.0,2.0,1.0,0.58,-7.18,0.47,5088.62,5100.57,5076.67,5083.94,5083.94,5083.94,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[9.77, 3.23, 8.19]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5070.72,5083.88,6.58,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:10,M5,1.0,2.0,1.0,0.62,-7.2,0.4,5089.23,5099.37,5079.09,5086.97,5086.97,5086.97,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.38, 3.23, 8.19]",{M5=0-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5073.29,5086.43,6.57,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:15,M5,1.0,2.0,1.0,0.48,-1.96,0.38,5089.79,5099.38,5080.21,5091.6,5091.6,5091.6,,,,,
~,M15,1.0,3.0,7.0,0.73,2.74,0.92,5079.51,5102.85,5056.17,5091.6,5091.6,5091.6,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.28, 2.57, 8.85]",{M5=8-9|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=30-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5079.0,5091.99,6.5,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:20,M5,3.0,2.0,1.0,0.1,-1.27,0.37,5089.64,5098.95,5080.34,5083.05,5083.05,5083.05,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.13, 2.57, 8.85]",{M5=7-8|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=20-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5079.0,5083.41,6.9399999999999995,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:25,M5,3.0,2.0,1.0,0.05,-0.51,0.35,5089.76,5098.77,5080.74,5084.64,5084.64,5084.64,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|H1=1|D1=1|W1=1},"[10.25, 2.57, 8.85]",{M5=0-7|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5079.0,5084.43,6.79,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:30,M5,3.0,2.0,1.0,0.09,-0.56,0.34,5089.93,5098.65,5081.2,5087.56,5087.56,5087.56,,,,,
~,M15,1.0,0.0,1.0,0.16,0.71,0.91,5079.41,5102.48,5056.34,5087.56,5087.56,5087.56,,,,,
~,M30,4.0,2.0,1.0,-0.3,-2.2,0.71,5081.73,5099.78,5063.67,,,,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|D1=1|W1=1},"[10.52, 2.32, 8.75]",{M5=0-7|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5079.0,5087.29,6.45,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:35,M5,3.0,0.0,1.0,0.0,0.01,0.34,5089.92,5098.65,5081.19,5086.73,5086.73,5086.73,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M30=1|D1=1|W1=1},"[10.51, 2.32, 8.75]",{M5=0-7|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5097.05,5097.05,5079.0,5087.03,6.37,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 19:40,M5,4.0,1.0,1.0,-0.2,1.1,0.36,5089.61,5098.83,5080.39,5084.49,5084.49,5084.49,,,,,
~,BBTFImpact,{M30=1|H1=1|D1=1},{M15=1|M30=1|D1=1|W1=1},"[10.2, 2.32, 8.75]",{M5=0-7|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
